individual	heteroplasmy	generation	mutation_rate	bottleneck_size	back_mutation_rate	starting_heteroplasmy
110	0.0001220703125	1	1e-08	64	1	0.1











114	0.0234375	1	1e-08	128	1	0.1
126	0.5625	1	1e-08	32	1	0.1


123	0.625	1	1e-08	16	1	0.1
97	0.0546875	1	1e-08	128	1	0.1
118	0.28125	1	1e-08	64	1	0.1
125	0.000244140625	1	1e-08	8	1	0.1
106	0.1171875	1	1e-08	128	1	0.1
112	0.40625	1	1e-08	128	1	0.1
135	0.0001220703125	1	1e-08	16	1	0.1
116	0.2421875	1	1e-08	128	1	0.1
113	0.125	1	1e-08	64	1	0.1
129	0.09375	1	1e-08	32	1	0.1
122	0.0001220703125	1	1e-08	8	1	0.1
120	0.03125	1	1e-08	128	1	0.1
117	0.21875	1	1e-08	64	1	0.1













127	0.00048828125	1	1e-08	16	1	0.1
110	0.0390625	1	1e-08	128	1	0.1
131	0.1875	1	1e-08	16	1	0.1
119	0.2734375	1	1e-08	128	1	0.1
132	0.00048828125	1	1e-08	16	1	0.1
115	0.171875	1	1e-08	128	1	0.1
138	0.00048828125	1	1e-08	8	1	0.1
128	6.103515625e-05	1	1e-08	8	1	0.1

109	0.046875	1	1e-08	128	1	0.1
124	0.000244140625	1	1e-08	8	1	0.1

126	0.000244140625	1	1e-08	64	1	0.1









135	0.000244140625	1	1e-08	32	1	0.1
123	0.0001220703125	1	1e-08	32	1	0.1
121	0.0001220703125	1	1e-08	8	1	0.1
125	0.0003662109375	1	1e-08	16	1	0.1
130	0.0001220703125	1	1e-08	8	1	0.1
136	0.0001220703125	1	1e-08	8	1	0.1

113	0.0546875	1	1e-08	128	1	0.1

118	0.28125	1	1e-08	128	1	0.1






117	0.000244140625	1	1e-08	128	1	0.1
122	0.000244140625	1	1e-08	16	1	0.1
129	0.171875	1	1e-08	64	1	0.1

140	0.00048828125	1	1e-08	8	1	0.1

144	0.0001220703125	1	1e-08	8	1	0.1

132	0.21875	1	1e-08	32	1	0.1



131	0.4375	1	1e-08	32	1	0.1

127	0.0001220703125	1	1e-08	32	1	0.1
126	0.1640625	1	1e-08	128	1	0.1

134	0.000244140625	1	1e-08	8	1	0.1


143	0.00048828125	1	1e-08	8	1	0.1
138	0.000244140625	1	1e-08	16	1	0.1
124	6.103515625e-05	1	1e-08	16	1	0.1



139	6.103515625e-05	1	1e-08	8	1	0.1
128	0.125	1	1e-08	16	1	0.1


133	3.0517578125e-05	1	1e-08	8	1	0.1

123	0.234375	1	1e-08	64	1	0.1
125	0.0001220703125	1	1e-08	32	1	0.1
122	0.000244140625	1	1e-08	32	1	0.1
137	0.0009765625	1	1e-08	8	1	0.1
140	0.75	1	1e-08	16	1	0.1




130	0.00048828125	1	1e-08	16	1	0.1

136	0.000244140625	1	1e-08	16	1	0.1
134	0.25	1	1e-08	16	1	0.1
121	0.0001220703125	1	1e-08	16	1	0.1
129	0.1953125	1	1e-08	128	1	0.1

132	0.015625	1	1e-08	64	1	0.1

135	0.015625	1	1e-08	64	1	0.1

141	0.000244140625	1	1e-08	8	1	0.1

131	0.109375	1	1e-08	64	1	0.1

127	0.0001220703125	1	1e-08	64	1	0.1


144	0.00048828125	1	1e-08	16	1	0.1
142	0.000244140625	1	1e-08	8	1	0.1
150	0.00048828125	1	1e-08	8	1	0.1






138	0.0009765625	1	1e-08	32	1	0.1
124	0.0009765625	1	1e-08	32	1	0.1

139	0.8125	1	1e-08	16	1	0.1

143	0.0001220703125	1	1e-08	16	1	0.1


128	0.5625	1	1e-08	32	1	0.1

133	0.000244140625	1	1e-08	16	1	0.1

123	0.046875	1	1e-08	128	1	0.1

125	0.03125	1	1e-08	64	1	0.1

140	0.000244140625	1	1e-08	32	1	0.1
135	0.0078125	1	1e-08	128	1	0.1

122	0.00048828125	1	1e-08	64	1	0.1
131	0.0390625	1	1e-08	128	1	0.1

130	0.125	1	1e-08	32	1	0.1

136	0.34375	1	1e-08	32	1	0.1


132	0.1328125	1	1e-08	128	1	0.1

153	0.00048828125	1	1e-08	8	1	0.1
142	0.0078125	1	1e-08	16	1	0.1
127	0.1328125	1	1e-08	128	1	0.1
137	0.00048828125	1	1e-08	16	1	0.1

121	0.000244140625	1	1e-08	32	1	0.1

134	0.03125	1	1e-08	32	1	0.1



139	0.000244140625	1	1e-08	32	1	0.1


144	0.0001220703125	1	1e-08	32	1	0.1
124	0.09375	1	1e-08	64	1	0.1
128	0.078125	1	1e-08	64	1	0.1

143	0.000244140625	1	1e-08	32	1	0.1
150	0.000244140625	1	1e-08	16	1	0.1
133	0.000244140625	1	1e-08	32	1	0.1
138	0.03125	1	1e-08	64	1	0.1
141	0.25	1	1e-08	16	1	0.1








147	0.000244140625	1	1e-08	8	1	0.1

140	0.109375	1	1e-08	64	1	0.1

122	0.109375	1	1e-08	128	1	0.1

125	0.0390625	1	1e-08	128	1	0.1

136	0.000244140625	1	1e-08	64	1	0.1

159	0.00048828125	1	1e-08	8	1	0.1
130	0.046875	1	1e-08	64	1	0.1


155	0.015625	1	1e-08	8	1	0.1
134	0.109375	1	1e-08	64	1	0.1
139	0.0001220703125	1	1e-08	64	1	0.1
137	0.125	1	1e-08	32	1	0.1



153	0.000244140625	1	1e-08	16	1	0.1
142	0.25	1	1e-08	32	1	0.1

151	0.625	1	1e-08	8	1	0.1
121	0.109375	1	1e-08	64	1	0.1




144	0.078125	1	1e-08	64	1	0.1
124	0.0703125	1	1e-08	128	1	0.1
143	0.0001220703125	1	1e-08	64	1	0.1
156	1	1	1e-08	8	1	0.1
141	0.1875	1	1e-08	32	1	0.1
146	6.103515625e-05	1	1e-08	8	1	0.1
138	0.25	1	1e-08	128	1	0.1
128	0.15625	1	1e-08	128	1	0.1


130	0.109375	1	1e-08	128	1	0.1
147	0.000244140625	1	1e-08	16	1	0.1
133	0.15625	1	1e-08	64	1	0.1


150	0.0009765625	1	1e-08	32	1	0.1
136	0.21875	1	1e-08	128	1	0.1
140	0.0078125	1	1e-08	128	1	0.1
149	0.000244140625	1	1e-08	8	1	0.1
159	0.25	1	1e-08	16	1	0.1












134	0.00048828125	1	1e-08	128	1	0.1
155	0.00048828125	1	1e-08	16	1	0.1


139	6.103515625e-05	1	1e-08	128	1	0.1
137	0.09375	1	1e-08	64	1	0.1


121	0.0001220703125	1	1e-08	128	1	0.1

142	0.000244140625	1	1e-08	64	1	0.1

151	0.375	1	1e-08	16	1	0.1

153	6.103515625e-05	1	1e-08	32	1	0.1

133	0.1484375	1	1e-08	128	1	0.1
143	0.09375	1	1e-08	128	1	0.1


145	0.000244140625	1	1e-08	8	1	0.1
153	0.09375	1	1e-08	64	1	0.1
152	0.0625	1	1e-08	8	1	0.1

162	6.103515625e-05	1	1e-08	8	1	0.1
158	0.000244140625	1	1e-08	8	1	0.1
156	0.000244140625	1	1e-08	16	1	0.1
148	0.0001220703125	1	1e-08	8	1	0.1


163	0.0001220703125	1	1e-08	8	1	0.1
155	0.00390625	1	1e-08	32	1	0.1

164	0.625	1	1e-08	8	1	0.1
151	0.0001220703125	1	1e-08	32	1	0.1



142	0.125	1	1e-08	128	1	0.1




157	0.000244140625	1	1e-08	8	1	0.1
137	0.1953125	1	1e-08	128	1	0.1
141	0.078125	1	1e-08	64	1	0.1

146	9.1552734375e-05	1	1e-08	16	1	0.1
154	0.25	1	1e-08	8	1	0.1
160	0.00048828125	1	1e-08	8	1	0.1
167	0.0001220703125	1	1e-08	8	1	0.1
150	0.0625	1	1e-08	64	1	0.1
149	0.000244140625	1	1e-08	16	1	0.1
147	0.03125	1	1e-08	32	1	0.1


144	0.1796875	1	1e-08	128	1	0.1

159	0.34375	1	1e-08	32	1	0.1









145	0.4375	1	1e-08	16	1	0.1

153	0.0078125	1	1e-08	128	1	0.1
162	0.0001220703125	1	1e-08	16	1	0.1


156	0.00030517578125	1	1e-08	32	1	0.1
152	0.3125	1	1e-08	16	1	0.1
164	0.0001220703125	1	1e-08	16	1	0.1
163	0.00048828125	1	1e-08	16	1	0.1
148	0.0001220703125	1	1e-08	16	1	0.1
158	0.00048828125	1	1e-08	16	1	0.1
160	0.00048828125	1	1e-08	16	1	0.1




151	0.09375	1	1e-08	64	1	0.1


157	0.0001220703125	1	1e-08	16	1	0.1
141	0.00048828125	1	1e-08	128	1	0.1


155	0.171875	1	1e-08	64	1	0.1


154	0.0001220703125	1	1e-08	16	1	0.1
150	0.1484375	1	1e-08	128	1	0.1

149	0.03125	1	1e-08	32	1	0.1
167	0.3125	1	1e-08	16	1	0.1


166	0.000244140625	1	1e-08	8	1	0.1
146	0.00048828125	1	1e-08	32	1	0.1

161	0.0001220703125	1	1e-08	8	1	0.1

168	0.0001220703125	1	1e-08	8	1	0.1
159	0.140625	1	1e-08	64	1	0.1




147	6.103515625e-05	1	1e-08	64	1	0.1
145	0.21875	1	1e-08	32	1	0.1



177	0.0009765625	1	1e-08	8	1	0.1
162	0.000244140625	1	1e-08	32	1	0.1


148	0.0009765625	1	1e-08	32	1	0.1
168	0.00048828125	1	1e-08	16	1	0.1
159	6.103515625e-05	1	1e-08	128	1	0.1
157	0.000244140625	1	1e-08	32	1	0.1
163	0.15625	1	1e-08	32	1	0.1
152	9.1552734375e-05	1	1e-08	32	1	0.1


174	0.0001220703125	1	1e-08	8	1	0.1




166	0.6875	1	1e-08	16	1	0.1

155	0.1796875	1	1e-08	128	1	0.1

160	0.1875	1	1e-08	32	1	0.1
147	0.1328125	1	1e-08	128	1	0.1
146	0.09375	1	1e-08	64	1	0.1
161	0.5625	1	1e-08	16	1	0.1
149	0.00048828125	1	1e-08	64	1	0.1

165	6.103515625e-05	1	1e-08	8	1	0.1
151	0.34375	1	1e-08	128	1	0.1
158	0.0001220703125	1	1e-08	32	1	0.1

154	0.375	1	1e-08	32	1	0.1
156	0.1875	1	1e-08	64	1	0.1

177	0.000244140625	1	1e-08	16	1	0.1
145	0.1875	1	1e-08	64	1	0.1

167	0.0001220703125	1	1e-08	32	1	0.1
164	6.103515625e-05	1	1e-08	32	1	0.1


162	0.078125	1	1e-08	64	1	0.1










183	0.000244140625	1	1e-08	8	1	0.1

148	0.00048828125	1	1e-08	64	1	0.1

168	9.1552734375e-05	1	1e-08	32	1	0.1
152	0.0625	1	1e-08	64	1	0.1


174	0.0001220703125	1	1e-08	16	1	0.1
177	0.03125	1	1e-08	32	1	0.1

157	0.0009765625	1	1e-08	64	1	0.1


149	0.0234375	1	1e-08	128	1	0.1
175	0.00048828125	1	1e-08	8	1	0.1
163	0.00018310546875	1	1e-08	64	1	0.1
179	0.000244140625	1	1e-08	8	1	0.1

171	0.00048828125	1	1e-08	8	1	0.1



156	0.1640625	1	1e-08	128	1	0.1
146	0.0234375	1	1e-08	128	1	0.1

165	0.375	1	1e-08	16	1	0.1
161	0.125	1	1e-08	32	1	0.1


158	6.103515625e-05	1	1e-08	64	1	0.1
145	0.000244140625	1	1e-08	128	1	0.1
160	0.203125	1	1e-08	64	1	0.1
166	3.0517578125e-05	1	1e-08	32	1	0.1






154	0.171875	1	1e-08	64	1	0.1

164	0.25	1	1e-08	64	1	0.1
167	0.234375	1	1e-08	64	1	0.1


162	0.0546875	1	1e-08	128	1	0.1

183	0.000244140625	1	1e-08	16	1	0.1
177	0.0009765625	1	1e-08	64	1	0.1


148	0.140625	1	1e-08	128	1	0.1

180	0.125	1	1e-08	8	1	0.1
157	0.0625	1	1e-08	128	1	0.1
174	0.125	1	1e-08	32	1	0.1
152	0.0859375	1	1e-08	128	1	0.1




160	0.2109375	1	1e-08	128	1	0.1
170	7.62939453125e-05	1	1e-08	8	1	0.1
173	0.0001220703125	1	1e-08	8	1	0.1
161	0.015625	1	1e-08	64	1	0.1


171	0.1875	1	1e-08	16	1	0.1

158	0.109375	1	1e-08	128	1	0.1

168	0.578125	1	1e-08	64	1	0.1
163	0.1484375	1	1e-08	128	1	0.1


169	0.0001220703125	1	1e-08	8	1	0.1

179	0.000246047973632812	1	1e-08	16	1	0.1
175	0.015625	1	1e-08	16	1	0.1

166	0.203125	1	1e-08	64	1	0.1


167	0.03125	1	1e-08	128	1	0.1
164	0.203125	1	1e-08	128	1	0.1


165	0.0009765625	1	1e-08	32	1	0.1
154	0.0234375	1	1e-08	128	1	0.1




177	0.125	1	1e-08	128	1	0.1
186	0.375	1	1e-08	8	1	0.1

183	0.001953125	1	1e-08	32	1	0.1


172	1	1	1e-08	8	1	0.1

166	0.1875	1	1e-08	128	1	0.1
170	0.0001220703125	1	1e-08	16	1	0.1
173	0.4375	1	1e-08	16	1	0.1
171	0.28125	1	1e-08	32	1	0.1
169	0.0001220703125	1	1e-08	16	1	0.1
180	0.000244140625	1	1e-08	16	1	0.1
161	0.09375	1	1e-08	128	1	0.1
182	0.00390625	1	1e-08	8	1	0.1






188	0.00018310546875	1	1e-08	8	1	0.1


184	0.00048828125	1	1e-08	8	1	0.1
191	0.5	1	1e-08	8	1	0.1

174	0.000213623046875	1	1e-08	64	1	0.1
186	3.0517578125e-05	1	1e-08	16	1	0.1
179	6.103515625e-05	1	1e-08	32	1	0.1
176	0.015625	1	1e-08	8	1	0.1
175	0.5625	1	1e-08	32	1	0.1


168	0.15625	1	1e-08	128	1	0.1
165	0.21875	1	1e-08	64	1	0.1
181	0.00048828125	1	1e-08	8	1	0.1
187	0.000244140625	1	1e-08	8	1	0.1
183	0.234375	1	1e-08	64	1	0.1
172	0.000244140625	1	1e-08	16	1	0.1
201	0.000244140625	1	1e-08	8	1	0.1


178	0.0001220703125	1	1e-08	8	1	0.1











180	0.00048828125	1	1e-08	32	1	0.1
171	0.65625	1	1e-08	64	1	0.1


169	0.0001220703125	1	1e-08	32	1	0.1

170	0.000244140625	1	1e-08	32	1	0.1

185	1	1	1e-08	8	1	0.1

190	0.875	1	1e-08	8	1	0.1

173	0.0001220703125	1	1e-08	32	1	0.1

174	0.3046875	1	1e-08	128	1	0.1

182	0.0001220703125	1	1e-08	16	1	0.1

188	6.103515625e-05	1	1e-08	16	1	0.1

175	0.171875	1	1e-08	64	1	0.1
179	0.09375	1	1e-08	64	1	0.1
186	0.0625	1	1e-08	32	1	0.1
191	0.0001220703125	1	1e-08	16	1	0.1




184	0.015625	1	1e-08	16	1	0.1
165	0.15625	1	1e-08	128	1	0.1

178	0.0001220703125	1	1e-08	16	1	0.1

183	0.0390625	1	1e-08	128	1	0.1
187	0.000244140625	1	1e-08	16	1	0.1
192	0.0001220703125	1	1e-08	8	1	0.1
181	0.000244140625	1	1e-08	16	1	0.1





176	0.0001220703125	1	1e-08	16	1	0.1
171	0.00048828125	1	1e-08	128	1	0.1
170	0.078125	1	1e-08	64	1	0.1


172	0.0001220703125	1	1e-08	32	1	0.1

201	0.00018310546875	1	1e-08	16	1	0.1
180	6.103515625e-05	1	1e-08	64	1	0.1
169	0.28125	1	1e-08	64	1	0.1


185	9.1552734375e-05	1	1e-08	16	1	0.1


173	0.000244140625	1	1e-08	64	1	0.1
190	0.25	1	1e-08	16	1	0.1

198	6.103515625e-05	1	1e-08	8	1	0.1
182	0.00048828125	1	1e-08	32	1	0.1




188	0.00048828125	1	1e-08	32	1	0.1

191	0.0625	1	1e-08	32	1	0.1
175	0.2421875	1	1e-08	128	1	0.1

179	0.0001220703125	1	1e-08	128	1	0.1

184	6.103515625e-05	1	1e-08	32	1	0.1
186	0.09375	1	1e-08	64	1	0.1


189	0.00048828125	1	1e-08	8	1	0.1


181	0.34375	1	1e-08	32	1	0.1
207	0.0001220703125	1	1e-08	8	1	0.1
187	0.1875	1	1e-08	32	1	0.1
169	0.0625	1	1e-08	128	1	0.1

170	0.1328125	1	1e-08	128	1	0.1
176	0.000244140625	1	1e-08	32	1	0.1


172	0.15625	1	1e-08	64	1	0.1

173	0.0078125	1	1e-08	128	1	0.1
185	0.21875	1	1e-08	32	1	0.1


190	0.0009765625	1	1e-08	32	1	0.1

201	0.09375	1	1e-08	32	1	0.1


195	0.0001220703125	1	1e-08	8	1	0.1
182	0.1875	1	1e-08	64	1	0.1
198	0.000123977661132812	1	1e-08	16	1	0.1
192	0.00390625	1	1e-08	16	1	0.1
178	0.00048828125	1	1e-08	32	1	0.1
188	0.140625	1	1e-08	64	1	0.1

180	0.015625	1	1e-08	128	1	0.1








191	0.25	1	1e-08	64	1	0.1
203	0.00048828125	1	1e-08	8	1	0.1


184	0.15625	1	1e-08	64	1	0.1

181	0.0001220703125	1	1e-08	64	1	0.1
199	0.00048828125	1	1e-08	8	1	0.1


187	0.390625	1	1e-08	64	1	0.1
186	0.171875	1	1e-08	128	1	0.1
194	6.103515625e-05	1	1e-08	8	1	0.1
193	9.1552734375e-05	1	1e-08	8	1	0.1

207	0.000244140625	1	1e-08	16	1	0.1
189	0.0625	1	1e-08	16	1	0.1
185	0.0625	1	1e-08	64	1	0.1


190	0.140625	1	1e-08	64	1	0.1
178	6.103515625e-05	1	1e-08	64	1	0.1
182	6.103515625e-05	1	1e-08	128	1	0.1

201	0.421875	1	1e-08	64	1	0.1



197	1	1	1e-08	8	1	0.1
192	6.103515625e-05	1	1e-08	32	1	0.1






176	0.125	1	1e-08	64	1	0.1
195	6.103515625e-05	1	1e-08	16	1	0.1
188	0.2421875	1	1e-08	128	1	0.1
172	0.0001220703125	1	1e-08	128	1	0.1
204	6.103515625e-05	1	1e-08	8	1	0.1

198	0.00048828125	1	1e-08	32	1	0.1
191	0.0001220703125	1	1e-08	128	1	0.1

203	0.00048828125	1	1e-08	16	1	0.1






184	3.0517578125e-05	1	1e-08	128	1	0.1

181	0.09375	1	1e-08	128	1	0.1
187	0.09375	1	1e-08	128	1	0.1


199	0.0009765625	1	1e-08	16	1	0.1

206	0.000244140625	1	1e-08	8	1	0.1
192	0.171875	1	1e-08	64	1	0.1
215	0.000244140625	1	1e-08	8	1	0.1
178	0.03125	1	1e-08	128	1	0.1
198	6.103515625e-05	1	1e-08	64	1	0.1
207	0.0001220703125	1	1e-08	32	1	0.1
194	0.5	1	1e-08	16	1	0.1


197	6.103515625e-05	1	1e-08	16	1	0.1
210	0.00048828125	1	1e-08	8	1	0.1





176	0.1640625	1	1e-08	128	1	0.1


195	0.000244140625	1	1e-08	32	1	0.1
212	0.000244140625	1	1e-08	8	1	0.1
190	0.1484375	1	1e-08	128	1	0.1

196	0.0001220703125	1	1e-08	8	1	0.1
204	0.0625	1	1e-08	16	1	0.1
193	0.0001220703125	1	1e-08	16	1	0.1
185	0.015625	1	1e-08	128	1	0.1
208	0.000244140625	1	1e-08	8	1	0.1

201	0.0001220703125	1	1e-08	128	1	0.1
203	0.28125	1	1e-08	32	1	0.1

211	0.0001220703125	1	1e-08	8	1	0.1

189	0.00048828125	1	1e-08	32	1	0.1







205	0.00048828125	1	1e-08	8	1	0.1



199	0.25	1	1e-08	32	1	0.1

215	0.00048828125	1	1e-08	16	1	0.1
192	0.0078125	1	1e-08	128	1	0.1
198	0.0546875	1	1e-08	128	1	0.1
197	0.000244140625	1	1e-08	32	1	0.1
202	0.00048828125	1	1e-08	8	1	0.1



194	0.46875	1	1e-08	32	1	0.1
207	0.015625	1	1e-08	64	1	0.1
206	0.000244140625	1	1e-08	16	1	0.1

212	0.5625	1	1e-08	16	1	0.1

208	0.0625	1	1e-08	16	1	0.1

196	0.125	1	1e-08	16	1	0.1

210	0.125	1	1e-08	16	1	0.1




193	0.0625	1	1e-08	32	1	0.1
209	0.0009765625	1	1e-08	8	1	0.1

205	0.000732421875	1	1e-08	16	1	0.1
211	0.125	1	1e-08	16	1	0.1
203	0.28125	1	1e-08	64	1	0.1
195	0.00048828125	1	1e-08	64	1	0.1
199	0.28125	1	1e-08	64	1	0.1
204	0.000244140625	1	1e-08	32	1	0.1
200	1	1	1e-08	8	1	0.1


189	0.109375	1	1e-08	64	1	0.1
214	0.0001220703125	1	1e-08	8	1	0.1


225	6.103515625e-05	1	1e-08	8	1	0.1








215	0.000244140625	1	1e-08	32	1	0.1
216	6.103515625e-05	1	1e-08	8	1	0.1

197	0.046875	1	1e-08	64	1	0.1
194	0.0625	1	1e-08	64	1	0.1

222	0.000244140625	1	1e-08	8	1	0.1
202	0.00048828125	1	1e-08	16	1	0.1
196	0.000244140625	1	1e-08	32	1	0.1
206	0.0625	1	1e-08	32	1	0.1






199	0.28125	1	1e-08	128	1	0.1
208	0.09375	1	1e-08	32	1	0.1
210	0.00390815734863281	1	1e-08	32	1	0.1
205	0.000125885009765625	1	1e-08	32	1	0.1
209	0.0001220703125	1	1e-08	16	1	0.1




214	0.000244140625	1	1e-08	16	1	0.1

200	0.00030517578125	1	1e-08	16	1	0.1


196	0.328125	1	1e-08	64	1	0.1
195	0.171875	1	1e-08	128	1	0.1
216	0.4375	1	1e-08	16	1	0.1
203	0.0390625	1	1e-08	128	1	0.1
212	0.000244140625	1	1e-08	32	1	0.1
204	0.109375	1	1e-08	64	1	0.1
193	0.0001220703125	1	1e-08	64	1	0.1
202	0.0001220703125	1	1e-08	32	1	0.1

189	0.1171875	1	1e-08	128	1	0.1
197	0.1015625	1	1e-08	128	1	0.1
207	0.2109375	1	1e-08	128	1	0.1
194	0.1015625	1	1e-08	128	1	0.1


215	0.03125	1	1e-08	64	1	0.1

222	0.000244140625	1	1e-08	16	1	0.1
211	0.03125	1	1e-08	32	1	0.1
206	0.09375	1	1e-08	64	1	0.1


225	0.0001220703125	1	1e-08	16	1	0.1











205	0.046875	1	1e-08	64	1	0.1

208	0.109375	1	1e-08	64	1	0.1

210	0.000244140625	1	1e-08	64	1	0.1

223	0.0001220703125	1	1e-08	8	1	0.1
209	0.0009765625	1	1e-08	32	1	0.1
214	0.0625	1	1e-08	32	1	0.1



216	0.000244140625	1	1e-08	32	1	0.1
227	6.103515625e-05	1	1e-08	8	1	0.1
196	0.03125	1	1e-08	128	1	0.1
225	0.0001220703125	1	1e-08	32	1	0.1


204	0.078125	1	1e-08	128	1	0.1
222	0.0009765625	1	1e-08	32	1	0.1

221	0.25	1	1e-08	8	1	0.1




212	0.421875	1	1e-08	64	1	0.1
200	0.015625	1	1e-08	32	1	0.1
205	9.1552734375e-05	1	1e-08	128	1	0.1
213	1	1	1e-08	8	1	0.1
219	0.0001220703125	1	1e-08	8	1	0.1
209	0.0001220703125	1	1e-08	64	1	0.1
202	0.00048828125	1	1e-08	64	1	0.1
218	0.00048828125	1	1e-08	8	1	0.1

223	0.00018310546875	1	1e-08	16	1	0.1


231	0.0009765625	1	1e-08	8	1	0.1

208	9.1552734375e-05	1	1e-08	128	1	0.1

206	0.1171875	1	1e-08	128	1	0.1
211	0.140625	1	1e-08	64	1	0.1
215	0.21875	1	1e-08	128	1	0.1
193	0.015625	1	1e-08	128	1	0.1
214	0.015625	1	1e-08	64	1	0.1


210	0.0859375	1	1e-08	128	1	0.1










216	0.28125	1	1e-08	64	1	0.1
227	0.00048828125	1	1e-08	16	1	0.1

220	6.103515625e-05	1	1e-08	8	1	0.1

225	0.03125	1	1e-08	64	1	0.1


221	0.00048828125	1	1e-08	16	1	0.1

228	0.000244140625	1	1e-08	8	1	0.1
213	0.0009765625	1	1e-08	16	1	0.1
222	0.015625	1	1e-08	64	1	0.1
212	0.0859375	1	1e-08	128	1	0.1

211	0.1171875	1	1e-08	128	1	0.1
200	0.0001220703125	1	1e-08	64	1	0.1

209	0.1015625	1	1e-08	128	1	0.1
219	0.000244140625	1	1e-08	16	1	0.1


202	0.0703125	1	1e-08	128	1	0.1
229	0.0009765625	1	1e-08	8	1	0.1






216	0.109375	1	1e-08	128	1	0.1
231	0.000152587890625	1	1e-08	16	1	0.1
229	0.00048828125	1	1e-08	16	1	0.1
220	0.00018310546875	1	1e-08	16	1	0.1
232	0.0009765625	1	1e-08	8	1	0.1
239	0.001953125	1	1e-08	8	1	0.1
223	0.125	1	1e-08	32	1	0.1
236	0.00048828125	1	1e-08	8	1	0.1


234	0.000244140625	1	1e-08	8	1	0.1


200	0.03125	1	1e-08	128	1	0.1
228	0.00048828125	1	1e-08	16	1	0.1






218	0.00018310546875	1	1e-08	16	1	0.1

214	0.03125	1	1e-08	128	1	0.1

230	0.000244140625	1	1e-08	8	1	0.1
217	9.1552734375e-05	1	1e-08	8	1	0.1
233	0.375	1	1e-08	8	1	0.1

226	6.103515625e-05	1	1e-08	8	1	0.1
235	6.103515625e-05	1	1e-08	8	1	0.1
225	0.1640625	1	1e-08	128	1	0.1
213	0.0001220703125	1	1e-08	32	1	0.1
222	0.0859375	1	1e-08	128	1	0.1
219	0.09375	1	1e-08	32	1	0.1
221	0.000244140625	1	1e-08	32	1	0.1
227	0.21875	1	1e-08	32	1	0.1











231	0.0009765625	1	1e-08	32	1	0.1

232	6.103515625e-05	1	1e-08	16	1	0.1
229	0.0001220703125	1	1e-08	32	1	0.1
240	0.00048828125	1	1e-08	8	1	0.1

224	0.000244140625	1	1e-08	8	1	0.1



239	0.000244140625	1	1e-08	16	1	0.1
228	0.00048828125	1	1e-08	32	1	0.1

236	6.103515625e-05	1	1e-08	16	1	0.1
218	0.00048828125	1	1e-08	32	1	0.1



220	0.125	1	1e-08	32	1	0.1

221	0.00048828125	1	1e-08	64	1	0.1
234	0.001953125	1	1e-08	16	1	0.1

233	0.0009765625	1	1e-08	16	1	0.1
238	0.0001220703125	1	1e-08	8	1	0.1


223	0.078125	1	1e-08	64	1	0.1
219	9.1552734375e-05	1	1e-08	64	1	0.1
217	0.00048828125	1	1e-08	16	1	0.1




226	0.0001220703125	1	1e-08	16	1	0.1
213	0.0625	1	1e-08	64	1	0.1
246	0.125	1	1e-08	8	1	0.1


227	0.000244140625	1	1e-08	64	1	0.1

235	0.000244140625	1	1e-08	16	1	0.1
230	0.0001220703125	1	1e-08	16	1	0.1
249	0.00048828125	1	1e-08	8	1	0.1




231	0.03125	1	1e-08	64	1	0.1
232	0.46875	1	1e-08	32	1	0.1
229	0.265625	1	1e-08	64	1	0.1


239	0.0625	1	1e-08	32	1	0.1
236	0.00048828125	1	1e-08	32	1	0.1
224	0.00048828125	1	1e-08	16	1	0.1
228	0.03125	1	1e-08	64	1	0.1

240	0.00048828125	1	1e-08	16	1	0.1
218	0.1875	1	1e-08	64	1	0.1




220	0.25	1	1e-08	64	1	0.1


221	0.0001220703125	1	1e-08	128	1	0.1


234	0.000244140625	1	1e-08	32	1	0.1

240	0.00048828125	1	1e-08	32	1	0.1
228	0.0859375	1	1e-08	128	1	0.1
236	0.0001220703125	1	1e-08	64	1	0.1
217	0.0001220703125	1	1e-08	32	1	0.1
233	0.0078125	1	1e-08	32	1	0.1
227	0.171875	1	1e-08	128	1	0.1
218	0.000244140625	1	1e-08	128	1	0.1
239	0.203125	1	1e-08	64	1	0.1
